I_img.jpg,X,Y,Z,roll,pitch,yaw
I_179000259_0015_01_0024_P00_01.jpg.jpg,125775.0293,488078.4317,366.2726,-0.5395,42.0374,-89.5782
I_179000260_0015_01_0025_P00_01.jpg.jpg,125774.7169,487927.4241,367.5875,-0.6334,42.0056,-89.4229
I_179000261_0015_01_0026_P00_01.jpg.jpg,125775.4254,487776.3964,366.3689,-0.54,42.0077,-89.57
I_179000262_0015_01_0027_P00_01.jpg.jpg,125776.3008,487625.4068,365.1814,-0.625,41.9304,-89.5237
I_179000263_0015_01_0028_P00_01.jpg.jpg,125777.0545,487474.3948,362.8698,-0.6291,42.0066,-89.4567
I_179000264_0015_01_0029_P00_01.jpg.jpg,125777.7443,487323.3575,360.8787,-0.6185,42.0183,-89.441
I_179000265_0015_01_0030_P00_01.jpg.jpg,125777.5941,487172.3697,363.18,-0.7137,41.9638,-89.3561
I_179000266_0015_01_0031_P00_01.jpg.jpg,125779.2449,487021.3555,365.8235,-0.5974,42.0439,-89.5191
I_179000267_0015_01_0032_P00_01.jpg.jpg,125779.6035,486870.3372,366.8173,-0.6391,41.9429,-89.4671
I_179000268_0015_01_0033_P00_01.jpg.jpg,125779.6568,486719.2856,365.9493,-0.6069,42.0107,-89.5081
I_179000269_0015_01_0034_P00_01.jpg.jpg,125780.4312,486568.2894,363.8902,-0.6933,41.9664,-89.4171
I_179000270_0015_01_0035_P00_01.jpg.jpg,125780.9587,486417.2485,361.7736,-0.6123,42.0067,-89.5266
I_179000271_0015_01_0036_P00_01.jpg.jpg,125779.1677,486266.2207,362.1447,-0.7335,41.9586,-89.326
I_179000273_0014_01_0038_P00_01.jpg.jpg,125566.5612,486191.2508,371.3116,0.6421,-41.997,90.5858
I_179000274_0014_01_0037_P00_01.jpg.jpg,125564.4373,486342.2411,372.4284,0.5386,-42.024,90.3783
I_179000275_0014_01_0036_P00_01.jpg.jpg,125563.8837,486493.2388,373.5637,0.6059,-41.9175,90.6152
I_179000276_0014_01_0035_P00_01.jpg.jpg,125563.7748,486644.244,373.1399,0.6889,-41.9817,90.5338
I_179000277_0014_01_0034_P00_01.jpg.jpg,125563.4602,486795.2643,374.1735,0.644,-41.9969,90.6455
I_179000278_0014_01_0033_P00_01.jpg.jpg,125562.3902,486946.3336,374.1098,0.619,-41.92,90.4911
I_179000279_0014_01_0032_P00_01.jpg.jpg,125560.7545,487097.2298,373.7031,0.6488,-41.9379,90.5286
I_179000280_0014_01_0031_P00_01.jpg.jpg,125559.9868,487248.2361,372.0513,0.5003,-41.9909,90.3536
I_179000281_0014_01_0030_P00_01.jpg.jpg,125561.4057,487399.2999,369.915,0.5814,-41.9791,90.5161
I_179000282_0014_01_0029_P00_01.jpg.jpg,125561.25,487550.2874,367.7066,0.625,-41.94,90.5965
I_179000283_0014_01_0028_P00_01.jpg.jpg,125558.6667,487701.2098,364.5025,0.6371,-42.0384,90.5951
I_179000284_0014_01_0027_P00_01.jpg.jpg,125557.0835,487852.2805,363.6338,0.6172,-42.0052,90.5284
I_179000285_0014_01_0026_P00_01.jpg.jpg,125557.4261,488003.2587,362.3891,0.5571,-42.004,90.4776
I_179000286_0014_01_0025_P00_01.jpg.jpg,125556.7805,488154.336,359.8303,0.4087,-42.0009,90.28
I_179000287_0014_01_0024_P00_01.jpg.jpg,125556.0032,488305.333,357.2203,0.4657,-41.9352,90.3956
I_179000288_0014_01_0023_P00_01.jpg.jpg,125555.2658,488456.2972,354.9662,0.6148,-42.0077,90.5069
I_179000289_0014_01_0022_P00_01.jpg.jpg,125554.6224,488607.4114,353.8139,0.4469,-41.9756,90.3165
I_179000290_0014_01_0021_P00_01.jpg.jpg,125555.1675,488758.5059,352.7447,0.5204,-41.9962,90.4569
I_179000291_0014_01_0020_P00_01.jpg.jpg,125558.98,488909.5018,356.6336,0.5363,-42.1073,90.5958
I_179000292_0014_01_0019_P00_01.jpg.jpg,125563.371,489060.5675,361.1136,0.6235,-42.0472,90.5798
I_179000293_0014_01_0018_P00_01.jpg.jpg,125565.8253,489211.5339,362.1286,0.5571,-41.9859,90.4799
I_179000294_0014_01_0017_P00_01.jpg.jpg,125561.9784,489362.5297,361.1492,0.5862,-42.0389,90.5171
I_179000295_0014_01_0016_P00_01.jpg.jpg,125555.6648,489513.5629,360.7674,0.5467,-42.0896,90.5325
I_179000296_0014_01_0015_P00_01.jpg.jpg,125553.6822,489664.5147,363.2141,0.7574,-42.043,90.7773
I_179000297_0014_01_0014_P00_01.jpg.jpg,125553.9797,489815.5673,366.9048,0.7035,-42.0826,90.7429
I_179000298_0014_01_0013_P00_01.jpg.jpg,125554.4172,489966.5554,369.4705,0.6324,-42.0002,90.5542
I_179000299_0014_01_0012_P00_01.jpg.jpg,125553.4877,490117.5628,372.9579,0.4428,-42.0081,90.3341
I_179000300_0014_01_0011_P00_01.jpg.jpg,125552.739,490268.493,377.5086,0.5555,-41.992,90.4567
I_179000301_0014_01_0010_P00_01.jpg.jpg,125551.665,490419.4978,381.3639,0.5893,-42.0002,90.5403
I_179000302_0014_01_0009_P00_01.jpg.jpg,125552.3865,490570.4884,383.9117,0.6863,-42.0134,90.6436
I_179000303_0014_01_0008_P00_01.jpg.jpg,125553.5296,490721.434,385.8078,0.6726,-42.0616,90.6497
I_179000304_0014_01_0007_P00_01.jpg.jpg,125553.9693,490872.4428,386.5936,0.6179,-42.0438,90.5741
I_179000305_0014_01_0006_P00_01.jpg.jpg,125551.3118,491023.3725,386.3454,0.5153,-42.0572,90.429
I_179000306_0014_01_0005_P00_01.jpg.jpg,125548.2215,491174.3219,384.5471,0.5827,-41.9861,90.4985
I_179000307_0014_01_0004_P00_01.jpg.jpg,125547.8219,491325.3071,382.3798,0.658,-42.0328,90.625
I_179000308_0014_01_0003_P00_01.jpg.jpg,125548.7697,491476.4155,379.5751,0.6377,-42.008,90.5429
I_179000309_0014_01_0002_P00_01.jpg.jpg,125548.7231,491627.4781,376.9384,0.6251,-42.033,90.6357
I_179000310_0014_01_0001_P00_01.jpg.jpg,125547.8577,491778.478,373.3561,0.668,-42.0451,90.553
I_179000312_0013_01_0001_P00_01.jpg.jpg,125328.5358,491838.5424,358.7602,-0.5836,42.1401,-89.4225
I_179000313_0013_01_0002_P00_01.jpg.jpg,125327.0478,491687.6251,355.1511,-0.6983,41.9416,-89.2803
I_179000314_0013_01_0003_P00_01.jpg.jpg,125328.9862,491536.6354,352.4366,-0.6049,41.9828,-89.4565
I_179000315_0013_01_0004_P00_01.jpg.jpg,125333.5308,491385.6928,351.0704,-0.547,42.0067,-89.4996
I_179000316_0013_01_0005_P00_01.jpg.jpg,125337.9591,491234.747,350.2124,-0.549,42.1327,-89.4421
I_179000317_0013_01_0006_P00_01.jpg.jpg,125338.2644,491083.7072,348.3203,-0.6534,42.1073,-89.2799
I_179000318_0013_01_0007_P00_01.jpg.jpg,125337.3157,490932.6927,349.5359,-0.6445,42.1138,-89.3644
I_179000319_0013_01_0008_P00_01.jpg.jpg,125337.5469,490781.7032,355.342,-0.5659,42.0178,-89.5026
I_179000320_0013_01_0009_P00_01.jpg.jpg,125337.3891,490630.6081,356.3498,-0.6642,42.0544,-89.3572
I_179000321_0013_01_0010_P00_01.jpg.jpg,125335.9072,490479.638,354.3757,-0.6163,42.0101,-89.423
I_179000322_0013_01_0011_P00_01.jpg.jpg,125337.6234,490328.6359,354.6878,-0.5257,42.0787,-89.5271
I_179000323_0013_01_0012_P00_01.jpg.jpg,125339.3542,490177.5929,361.5225,-0.5477,42.0336,-89.487
I_179000324_0013_01_0013_P00_01.jpg.jpg,125338.7088,490026.6375,367.9125,-0.6526,42.0036,-89.4149
I_179000325_0013_01_0014_P00_01.jpg.jpg,125338.8002,489875.5948,368.0808,-0.6213,42.0351,-89.4559
I_179000326_0013_01_0015_P00_01.jpg.jpg,125338.6471,489724.4845,366.4631,-0.6464,42.0426,-89.3546
I_179000327_0013_01_0016_P00_01.jpg.jpg,125338.2746,489573.4342,366.4314,-0.5809,42.048,-89.4184
I_179000328_0013_01_0017_P00_01.jpg.jpg,125336.6747,489422.4321,365.6041,-0.7494,42.0034,-89.2677
I_179000329_0013_01_0018_P00_01.jpg.jpg,125336.6542,489271.407,365.1185,-0.5528,42.0678,-89.5247
I_179000330_0013_01_0019_P00_01.jpg.jpg,125334.5246,489120.3882,362.7284,-0.7156,42.0091,-89.3601
I_179000331_0013_01_0020_P00_01.jpg.jpg,125336.4673,488969.3766,359.1259,-0.5733,42.0457,-89.5174
I_179000332_0013_01_0021_P00_01.jpg.jpg,125341.4018,488818.4552,356.3943,-0.5186,42.0053,-89.6537
I_179000333_0013_01_0022_P00_01.jpg.jpg,125342.4333,488667.3144,354.3129,-0.6912,42.0794,-89.3039
I_179000334_0013_01_0023_P00_01.jpg.jpg,125341.0595,488516.3234,355.2359,-0.5748,42.0444,-89.4939
I_179000335_0013_01_0024_P00_01.jpg.jpg,125341.6556,488365.3243,357.3782,-0.6015,42.0526,-89.4534
I_179000336_0013_01_0025_P00_01.jpg.jpg,125342.5268,488214.2817,359.3858,-0.7007,42.0953,-89.3047
I_179000337_0013_01_0026_P00_01.jpg.jpg,125342.6369,488063.2908,359.788,-0.5414,42.0057,-89.5848
I_179000338_0013_01_0027_P00_01.jpg.jpg,125341.7165,487912.3252,360.618,-0.6204,41.9464,-89.4683
I_179000339_0013_01_0028_P00_01.jpg.jpg,125344.6077,487761.2673,363.1298,-0.6483,41.9857,-89.4177
I_179000340_0013_01_0029_P00_01.jpg.jpg,125349.2002,487610.2134,366.0965,-0.5196,42.1158,-89.5019
I_179000341_0013_01_0030_P00_01.jpg.jpg,125351.8019,487459.1819,369.8363,-0.6058,42.0684,-89.4396
I_179000342_0013_01_0031_P00_01.jpg.jpg,125352.43,487308.1721,372.6089,-0.6779,41.9843,-89.3437
I_179000343_0013_01_0032_P00_01.jpg.jpg,125354.4368,487157.1788,373.3192,-0.6162,42.1245,-89.4806
I_179000344_0013_01_0033_P00_01.jpg.jpg,125353.3461,487006.1332,372.6931,-0.686,42.0631,-89.3458
I_179000345_0013_01_0034_P00_01.jpg.jpg,125351.121,486855.0474,371.4123,-0.5102,42.1002,-89.564
I_179000346_0013_01_0035_P00_01.jpg.jpg,125348.5621,486704.0106,370.6288,-0.6308,41.9357,-89.4448
I_179000347_0013_01_0036_P00_01.jpg.jpg,125347.6054,486553.0349,370.546,-0.5518,42.0189,-89.5797
I_179000348_0013_01_0037_P00_01.jpg.jpg,125347.6208,486401.9841,369.7188,-0.5838,41.9914,-89.467
I_179000349_0013_01_0038_P00_01.jpg.jpg,125347.1507,486251.073,367.8609,-0.5028,42.0255,-89.6661
I_179000350_0013_01_0039_P00_01.jpg.jpg,125347.3409,486100.0221,364.9538,-0.7036,42.0478,-89.301
I_179000411_0001_01_0001_P00_01.jpg.jpg,122748.1676,491817.246,363.0466,-0.683,42.0429,-89.286
I_179000412_0001_01_0002_P00_01.jpg.jpg,122750.8949,491666.22,365.5874,-0.7352,42.0377,-89.361
I_179000413_0001_01_0003_P00_01.jpg.jpg,122750.7975,491515.139,368.7735,-0.7327,42.0234,-89.1563
I_179000414_0001_01_0004_P00_01.jpg.jpg,122747.7132,491364.0915,371.6813,-0.8633,42.0162,-89.1705
I_179000415_0001_01_0005_P00_01.jpg.jpg,122747.7893,491213.1403,371.4642,-0.5514,42.0772,-89.4455
I_179000416_0001_01_0006_P00_01.jpg.jpg,122748.164,491062.187,369.2208,-0.7763,42.0012,-89.239
I_179000417_0001_01_0007_P00_01.jpg.jpg,122748.4881,490911.1402,366.6481,-0.7061,42.0401,-89.2614
I_179000418_0001_01_0008_P00_01.jpg.jpg,122750.0694,490760.1576,364.4773,-0.7604,42.057,-89.2186
I_179000419_0001_01_0009_P00_01.jpg.jpg,122750.9591,490609.11,363.607,-0.7666,42.0743,-89.2334
I_179000420_0001_01_0010_P00_01.jpg.jpg,122750.7783,490458.0569,363.7403,-0.6969,42.0413,-89.3501
I_179000421_0001_01_0011_P00_01.jpg.jpg,122749.8372,490307.055,364.1325,-0.6684,42.0221,-89.3096
I_179000422_0001_01_0012_P00_01.jpg.jpg,122747.7695,490156.0864,364.9939,-0.6677,42.0113,-89.3077
I_179000423_0001_01_0013_P00_01.jpg.jpg,122747.3855,490005.1161,367.1275,-0.7245,42.0423,-89.2533
I_179000424_0001_01_0014_P00_01.jpg.jpg,122751.3241,489854.1349,369.4026,-0.8072,42.0429,-89.1441
I_179000425_0001_01_0015_P00_01.jpg.jpg,122755.1344,489703.2009,370.9252,-0.7815,42.0273,-89.2615
I_179000426_0001_01_0016_P00_01.jpg.jpg,122754.9134,489552.1241,371.6041,-0.7913,42.0119,-89.1057
I_179000427_0001_01_0017_P00_01.jpg.jpg,122752.0477,489401.1138,369.9308,-0.7105,42.0133,-89.2648
I_179000428_0001_01_0018_P00_01.jpg.jpg,122751.5277,489250.0856,368.7369,-0.7722,41.9986,-89.1838
I_179000429_0001_01_0019_P00_01.jpg.jpg,122754.0022,489099.0358,368.1987,-0.7376,42.0375,-89.2203
I_179000430_0001_01_0020_P00_01.jpg.jpg,122757.3022,488948.0191,367.7617,-0.7384,42.0628,-89.1897
I_179000431_0001_01_0021_P00_01.jpg.jpg,122758.838,488797.1037,368.4637,-0.6818,42.0271,-89.303
I_179000432_0001_01_0022_P00_01.jpg.jpg,122760.5556,488646.044,369.8237,-0.668,42.0448,-89.3695
I_179000433_0001_01_0023_P00_01.jpg.jpg,122761.1814,488494.9895,371.6772,-0.628,41.9901,-89.3934
I_179000434_0001_01_0024_P00_01.jpg.jpg,122759.6001,488343.9594,372.4409,-0.8417,42.0747,-89.1176
I_179000435_0001_01_0025_P00_01.jpg.jpg,122756.4917,488192.9362,370.9286,-0.6933,42.0249,-89.2896
I_179000436_0001_01_0026_P00_01.jpg.jpg,122754.9305,488041.9839,367.8031,-0.8015,42.0065,-89.2252
I_179000437_0001_01_0027_P00_01.jpg.jpg,122755.5161,487891.0095,364.6669,-0.7974,42.0188,-89.1933
I_179000438_0001_01_0028_P00_01.jpg.jpg,122758.5201,487740.0701,363.4362,-0.6265,41.9927,-89.3589
I_179000439_0001_01_0029_P00_01.jpg.jpg,122763.5069,487589.0199,362.5369,-0.6531,42.0726,-89.346
I_179000440_0001_01_0030_P00_01.jpg.jpg,122764.3764,487438.066,361.7639,-0.7922,42.0905,-89.1566
I_179000441_0001_01_0031_P00_01.jpg.jpg,122759.3087,487286.9842,362.3008,-0.7684,41.9714,-89.2186
I_179000442_0001_01_0032_P00_01.jpg.jpg,122755.4076,487135.9431,363.1988,-0.714,41.9802,-89.323
I_179000443_0001_01_0033_P00_01.jpg.jpg,122756.575,486984.9789,364.8114,-0.7615,42.0613,-89.2302
I_179000444_0001_01_0034_P00_01.jpg.jpg,122758.7781,486833.9514,367.0418,-0.7817,42.0443,-89.138
I_179000445_0001_01_0035_P00_01.jpg.jpg,122758.5491,486682.9719,370.0933,-0.8414,42.0407,-89.1544
I_179000446_0001_01_0036_P00_01.jpg.jpg,122757.8199,486532.0015,376.9334,-0.8113,42.0427,-89.1688
I_179000447_0001_01_0037_P00_01.jpg.jpg,122757.6961,486380.9655,382.4537,-0.6861,42.004,-89.3668
I_179000448_0001_01_0038_P00_01.jpg.jpg,122758.2604,486230.0016,381.0943,-0.8181,41.985,-89.129
I_179000449_0001_01_0039_P00_01.jpg.jpg,122760.9249,486078.968,376.2469,-0.6314,42.0713,-89.374
I_179000450_0001_01_0040_P00_01.jpg.jpg,122762.1851,485927.888,373.7166,-0.7559,41.998,-89.3095
I_179000451_0001_01_0041_P00_01.jpg.jpg,122763.2791,485776.8973,371.5088,-0.6948,42.0142,-89.36
I_179000452_0001_01_0042_P00_01.jpg.jpg,122763.4616,485625.8256,368.5702,-0.7782,41.9808,-89.1985
I_179000453_0001_01_0043_P00_01.jpg.jpg,122763.7761,485474.8663,365.8331,-0.6629,42.0166,-89.3832
I_179000454_0001_01_0044_P00_01.jpg.jpg,122764.6105,485323.853,363.3389,-0.786,42.0201,-89.2283
I_179000455_0001_01_0045_P00_01.jpg.jpg,122764.7576,485172.886,363.085,-0.7549,42.0108,-89.3217
I_179000456_0001_01_0046_P00_01.jpg.jpg,122764.9902,485021.7998,364.5965,-0.7537,41.9747,-89.2484
I_179000457_0001_01_0047_P00_01.jpg.jpg,122764.7008,484870.7982,366.0455,-0.7381,42.0146,-89.2028
I_179000458_0001_01_0048_P00_01.jpg.jpg,122765.0901,484719.7526,365.3404,-0.7816,41.9757,-89.2333
I_179000459_0001_01_0049_P00_01.jpg.jpg,122766.1922,484568.7876,365.5639,-0.7747,41.9914,-89.2316
I_179000461_0002_01_0048_P00_01.jpg.jpg,122978.8304,484701.0159,373.1717,-0.1858,-41.9515,89.2384
I_179000462_0002_01_0047_P00_01.jpg.jpg,122979.923,484852.0655,375.469,0.1135,-42.0022,89.933
I_179000463_0002_01_0046_P00_01.jpg.jpg,122979.277,485003.054,377.0101,0.7196,-42.0383,90.7467
I_179000464_0002_01_0045_P00_01.jpg.jpg,122977.9135,485154.0614,377.1928,0.8506,-41.9597,90.7965
I_179000465_0002_01_0044_P00_01.jpg.jpg,122977.6727,485305.0773,378.4016,0.7958,-41.9615,90.8943
I_179000466_0002_01_0043_P00_01.jpg.jpg,122977.8384,485456.1313,380.544,0.79,-42.0649,90.8606
I_179000467_0002_01_0042_P00_01.jpg.jpg,122978.7825,485607.119,383.2882,0.8526,-41.965,90.8782
I_179000468_0002_01_0041_P00_01.jpg.jpg,122977.8294,485758.1778,382.7925,0.6472,-42.0068,90.6838
I_179000469_0002_01_0040_P00_01.jpg.jpg,122975.7761,485909.1977,381.7481,0.6625,-41.9896,90.6161
I_179000470_0002_01_0039_P00_01.jpg.jpg,122974.2596,486060.232,381.0386,0.5138,-42.0418,90.4309
I_179000471_0002_01_0038_P00_01.jpg.jpg,122975.3597,486211.171,382.3651,0.5954,-42.0335,90.6158
I_179000472_0002_01_0037_P00_01.jpg.jpg,122978.3503,486362.2281,382.8755,0.6003,-42.0265,90.5732
I_179000473_0002_01_0036_P00_01.jpg.jpg,122979.8135,486513.1729,381.0056,0.6424,-42.0079,90.606
I_179000474_0002_01_0035_P00_01.jpg.jpg,122977.5034,486664.2456,380.2905,0.6788,-42.0054,90.6268
I_179000475_0002_01_0034_P00_01.jpg.jpg,122971.2753,486815.3231,382.2613,0.243,-42.092,90.1938
I_179000476_0002_01_0033_P00_01.jpg.jpg,122968.5981,486966.3524,384.5188,0.7415,-42.0201,90.8126
I_179000477_0002_01_0032_P00_01.jpg.jpg,122969.7034,487117.3532,384.1933,0.6542,-42.029,90.6127
I_179000478_0002_01_0031_P00_01.jpg.jpg,122971.3885,487268.3082,383.0437,0.4545,-42.0287,90.3765
I_179000479_0002_01_0030_P00_01.jpg.jpg,122971.476,487419.3701,383.6022,0.6229,-41.9997,90.6197
I_179000480_0002_01_0029_P00_01.jpg.jpg,122970.676,487570.3936,384.83,0.6389,-42.0376,90.6137
I_179000481_0002_01_0028_P00_01.jpg.jpg,122969.903,487721.3763,385.0626,0.6513,-42.0076,90.5776
I_179000482_0002_01_0027_P00_01.jpg.jpg,122968.972,487872.3622,384.3573,0.7093,-42.0326,90.6972
I_179000483_0002_01_0026_P00_01.jpg.jpg,122970.3321,488023.4215,387.2096,0.6883,-42.0329,90.6679
I_179000484_0002_01_0025_P00_01.jpg.jpg,122972.8026,488174.4646,389.9964,0.6578,-41.9848,90.5976
I_179000485_0002_01_0024_P00_01.jpg.jpg,122972.5711,488325.476,390.6422,0.5794,-42.0307,90.5627
I_179000486_0002_01_0023_P00_01.jpg.jpg,122971.6555,488476.5195,390.1154,0.6521,-41.963,90.6532
I_179000487_0002_01_0022_P00_01.jpg.jpg,122969.8853,488627.5792,387.7161,0.5013,-41.9744,90.4718
I_179000488_0002_01_0021_P00_01.jpg.jpg,122968.8471,488778.5398,386.1457,0.5138,-42.0395,90.453
I_179000489_0002_01_0020_P00_01.jpg.jpg,122969.6551,488929.5453,384.713,0.693,-41.9618,90.6603
I_179000490_0002_01_0019_P00_01.jpg.jpg,122969.6109,489080.5133,383.2354,0.6466,-41.994,90.7016
I_179000491_0002_01_0018_P00_01.jpg.jpg,122968.0851,489231.5349,381.8028,0.5886,-41.9846,90.5311
I_179000492_0002_01_0017_P00_01.jpg.jpg,122966.3873,489382.6225,379.9177,0.584,-42.0353,90.5304
I_179000493_0002_01_0016_P00_01.jpg.jpg,122967.5984,489533.6102,378.5362,0.6124,-41.9933,90.6163
I_179000494_0002_01_0015_P00_01.jpg.jpg,122967.8122,489684.6622,376.8192,0.6096,-41.9888,90.5387
I_179000495_0002_01_0014_P00_01.jpg.jpg,122966.8972,489835.6732,375.7414,0.5688,-42.0432,90.491
I_179000496_0002_01_0013_P00_01.jpg.jpg,122966.4294,489986.5769,375.4104,0.5023,-41.9654,90.4294
I_179000497_0002_01_0012_P00_01.jpg.jpg,122966.3375,490137.5332,374.6484,0.6008,-41.9831,90.5336
I_179000498_0002_01_0011_P00_01.jpg.jpg,122967.1291,490288.5724,374.3083,0.6335,-42.0224,90.5765
I_179000499_0002_01_0010_P00_01.jpg.jpg,122968.3118,490439.6263,374.964,0.6953,-41.9662,90.6773
I_179000500_0002_01_0009_P00_01.jpg.jpg,122965.9364,490590.631,375.0953,0.5279,-42.0542,90.4558
I_179000501_0002_01_0008_P00_01.jpg.jpg,122964.2074,490741.5973,375.1353,0.6782,-41.9627,90.6751
I_179000502_0002_01_0007_P00_01.jpg.jpg,122964.1347,490892.6639,373.9389,0.6175,-42.0172,90.5597
I_179000503_0002_01_0006_P00_01.jpg.jpg,122964.0577,491043.6056,371.4012,0.6009,-41.9881,90.5283
I_179000504_0002_01_0005_P00_01.jpg.jpg,122962.8361,491194.6806,369.7718,0.5027,-41.9831,90.3928
I_179000505_0002_01_0004_P00_01.jpg.jpg,122961.778,491345.67,370.5958,0.5973,-42.01,90.5723
I_179000506_0002_01_0003_P00_01.jpg.jpg,122962.4985,491496.7325,371.8308,0.6561,-41.9777,90.6411
I_179000507_0002_01_0002_P00_01.jpg.jpg,122962.8622,491647.7105,372.3162,0.5766,-41.9508,90.5804
I_179000508_0002_01_0001_P00_01.jpg.jpg,122962.406,491798.6908,371.9584,0.534,-42.0158,90.4496
I_179000510_0003_01_0001_P00_01.jpg.jpg,123175.9592,491790.8081,363.3663,-0.5463,42.0068,-89.573
I_179000511_0003_01_0002_P00_01.jpg.jpg,123178.6923,491639.7726,361.9404,-0.5584,42.0681,-89.5735
I_179000512_0003_01_0003_P00_01.jpg.jpg,123181.3763,491488.749,360.8096,-0.4002,41.9465,-89.6983
I_179000513_0003_01_0004_P00_01.jpg.jpg,123180.8193,491337.6858,359.5327,-0.6774,41.9663,-89.361
I_179000514_0003_01_0005_P00_01.jpg.jpg,123179.0609,491186.7138,359.1266,-0.5154,41.9721,-89.5605
I_179000515_0003_01_0006_P00_01.jpg.jpg,123179.4087,491035.6671,360.3537,-0.6227,42.0643,-89.4038
I_179000516_0003_01_0007_P00_01.jpg.jpg,123177.8279,490884.5862,361.9531,-0.6376,42.0022,-89.3682
I_179000517_0003_01_0008_P00_01.jpg.jpg,123177.2185,490733.6087,363.0815,-0.5076,42.0299,-89.5411
I_179000518_0003_01_0009_P00_01.jpg.jpg,123180.6684,490582.5403,363.7528,-0.5238,41.9958,-89.575
I_179000519_0003_01_0010_P00_01.jpg.jpg,123185.2244,490431.5347,364.9747,-0.4912,42.004,-89.6147
I_179000520_0003_01_0011_P00_01.jpg.jpg,123185.3462,490280.4625,367.741,-0.556,42.0406,-89.455
I_179000521_0003_01_0012_P00_01.jpg.jpg,123181.6514,490129.4149,369.6384,-0.6027,42.0059,-89.4795
I_179000522_0003_01_0013_P00_01.jpg.jpg,123182.0464,489978.4622,369.6528,-0.4766,42.0495,-89.5733
I_179000523_0003_01_0014_P00_01.jpg.jpg,123183.3797,489827.4129,369.017,-0.5768,41.9883,-89.5082
I_179000524_0003_01_0015_P00_01.jpg.jpg,123181.8408,489676.3615,367.3272,-0.5242,41.9775,-89.5825
I_179000525_0003_01_0016_P00_01.jpg.jpg,123181.1989,489525.4223,366.0074,-0.4823,41.9463,-89.6248
I_179000526_0003_01_0017_P00_01.jpg.jpg,123181.4188,489374.3646,365.9807,-0.5859,41.9708,-89.425
I_179000527_0003_01_0018_P00_01.jpg.jpg,123179.8213,489223.3317,367.0101,-0.542,41.9773,-89.4973
I_179000528_0003_01_0019_P00_01.jpg.jpg,123178.5162,489072.4103,368.3827,-0.5946,41.9126,-89.4624
I_179000529_0003_01_0020_P00_01.jpg.jpg,123186.4988,488921.3577,367.8239,-0.4059,42.048,-89.6902
I_179000530_0003_01_0021_P00_01.jpg.jpg,123189.522,488770.3121,367.2259,-0.5259,41.9984,-89.6023
I_179000531_0003_01_0022_P00_01.jpg.jpg,123187.8621,488619.26,364.9083,-0.6462,41.9906,-89.4209
I_179000532_0003_01_0023_P00_01.jpg.jpg,123187.6361,488468.2736,362.3594,-0.5248,42.0277,-89.5231
I_179000533_0003_01_0024_P00_01.jpg.jpg,123188.1096,488317.2803,362.244,-0.5762,42.004,-89.476
I_179000534_0003_01_0025_P00_01.jpg.jpg,123187.887,488166.2603,362.4875,-0.7483,42.0095,-89.2414
I_179000535_0003_01_0026_P00_01.jpg.jpg,123187.4555,488015.3084,362.9388,-0.5203,41.9897,-89.5418
I_179000536_0003_01_0027_P00_01.jpg.jpg,123187.8551,487864.24,363.7785,-0.6434,41.9769,-89.4087
I_179000537_0003_01_0028_P00_01.jpg.jpg,123189.8148,487713.2856,363.9477,-0.6068,42.0379,-89.4342
I_179000538_0003_01_0029_P00_01.jpg.jpg,123189.9183,487562.2207,365.3425,-0.6356,42.0138,-89.3342
I_179000539_0003_01_0030_P00_01.jpg.jpg,123188.588,487411.2387,366.5294,-0.499,41.9824,-89.571
I_179000540_0003_01_0031_P00_01.jpg.jpg,123188.6214,487260.2091,366.7002,-0.6834,42.0265,-89.318
I_179000541_0003_01_0032_P00_01.jpg.jpg,123189.5804,487109.2347,366.0377,-0.6721,42.0405,-89.3087
I_179000542_0003_01_0033_P00_01.jpg.jpg,123191.1735,486958.2645,365.6452,-0.6284,41.9946,-89.4044
I_179000543_0003_01_0034_P00_01.jpg.jpg,123192.9746,486807.2477,365.8894,-0.6541,42.0055,-89.3268
I_179000544_0003_01_0035_P00_01.jpg.jpg,123191.1262,486656.2074,366.5061,-0.68,42.0331,-89.3127
I_179000545_0003_01_0036_P00_01.jpg.jpg,123189.0719,486505.1824,366.51,-0.6136,42.0179,-89.4048
I_179000546_0003_01_0037_P00_01.jpg.jpg,123189.9728,486354.2447,365.1993,-0.6173,42.0462,-89.4213
I_179000547_0003_01_0038_P00_01.jpg.jpg,123191.15,486203.2221,365.1349,-0.7327,41.9339,-89.3164
I_179000548_0003_01_0039_P00_01.jpg.jpg,123192.4176,486052.2134,365.7579,-0.5541,41.9882,-89.5209
I_179000549_0003_01_0040_P00_01.jpg.jpg,123194.8841,485901.2337,367.2963,-0.6566,41.9528,-89.4364
I_179000550_0003_01_0041_P00_01.jpg.jpg,123195.3111,485750.155,369.1027,-0.7287,41.9483,-89.2874
I_179000551_0003_01_0042_P00_01.jpg.jpg,123194.2436,485599.1048,370.0321,-0.5994,42.0502,-89.4205
I_179000552_0003_01_0043_P00_01.jpg.jpg,123193.5147,485448.0872,369.7289,-0.616,41.9819,-89.4653
I_179000553_0003_01_0044_P00_01.jpg.jpg,123193.5622,485297.013,368.8439,-0.6013,42,-89.4204
I_179000554_0003_01_0045_P00_01.jpg.jpg,123192.7719,485145.988,367.7012,-0.6437,42.0237,-89.3373
I_179000555_0003_01_0046_P00_01.jpg.jpg,123192.9996,484995.0523,365.9647,-0.584,41.9857,-89.4753
